,p_spot,p_place_type,datetime,b_number,trip,p_uid,p_bikes,p_lat,b_bike_type,p_name,p_number,p_lng,p_bike
1266,True,0,22/01/2019 17:20,51138,start,122697,3,51.49903891,4,Steigenberger Hotel / Berswordtstr.,7300,7.451471686,False
1267,True,0,22/01/2019 17:36,51138,end,6260019,4,51.49396593,4,TU Dortmund Emil-Figge-Straï¿½ï¿½,7367,7.418008447,False
1268,True,0,22/01/2019 23:19,51138,last,6260019,2,51.49396593,4,TU Dortmund Emil-Figge-Straï¿½ï¿½,7367,7.418008447,False
1269,True,0,22/01/2019 00:00,53738,first,50370,5,51.51715543,0,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
1270,True,0,22/01/2019 07:52,53738,last,50370,5,51.51715543,0,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
1271,True,0,22/01/2019 00:00,50460,first,50392,3,51.49884513,5,Karl-Liebknecht-Str.,7328,7.489751365,False
1272,True,0,22/01/2019 16:41,50460,last,50392,3,51.49884513,5,Karl-Liebknecht-Str.,7328,7.489751365,False
1273,True,0,22/01/2019 00:00,52516,first,113562,5,51.4883713,14,Hï¿½ï¿½ï¿½ï¿½ï,7352,7.49909699,False
1274,True,0,22/01/2019 23:59,52516,last,113562,5,51.4883713,14,Hï¿½ï¿½ï¿½ï¿½ï,7352,7.49909699,False
1275,True,0,22/01/2019 00:00,52269,first,50382,5,51.51306932,5,Unionstr.,7318,7.448886037,False
1276,True,0,22/01/2019 10:31,52269,start,50382,3,51.51306932,5,Unionstr.,7318,7.448886037,False
1277,True,0,22/01/2019 10:41,52269,end,50366,4,51.51290908,5,Wittener Str. / Wilhelmplatz,7302,7.423313856,False
1278,True,0,22/01/2019 23:59,52269,last,50366,5,51.51290908,5,Wittener Str. / Wilhelmplatz,7302,7.423313856,False
1279,True,0,22/01/2019 00:00,53245,first,50400,1,51.49324785,14,Technologiepark,7333,7.406469584,False
1280,True,0,22/01/2019 15:25,53245,start,50400,1,51.49324785,14,Technologiepark,7333,7.406469584,False
1281,True,0,22/01/2019 15:34,53245,end,6260019,3,51.49396593,14,TU Dortmund Emil-Figge-Straï¿½ï¿½,7367,7.418008447,False
1282,True,0,22/01/2019 20:37,53245,start,6260019,3,51.49396593,14,TU Dortmund Emil-Figge-Straï¿½ï¿½,7367,7.418008447,False
1283,True,0,22/01/2019 20:55,53245,end,113571,3,51.50329323,14,Vinckeplatz,7360,7.455822229,False
1284,True,0,22/01/2019 23:59,53245,last,113571,3,51.50329323,14,Vinckeplatz,7360,7.455822229,False
1285,True,0,22/01/2019 00:00,52985,first,117829,2,51.51078241,4,Heiliger Weg / Kronprinzenstr.,7354,7.474034429,False
1286,True,0,22/01/2019 09:57,52985,start,117829,2,51.51078241,4,Heiliger Weg / Kronprinzenstr.,7354,7.474034429,False
1287,True,0,22/01/2019 11:01,52985,end,50387,1,51.51004123,4,Platz am Sï¿½ï¿½ï,7323,7.467559576,False
1288,True,0,22/01/2019 23:59,52985,last,50387,1,51.51004123,4,Platz am Sï¿½ï¿½ï,7323,7.467559576,False
1289,True,0,22/01/2019 11:00,52045,first,113561,2,51.50631176,0,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
1290,True,0,22/01/2019 12:57,52045,start,113561,2,51.50631176,0,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
1291,True,0,22/01/2019 14:15,52045,end,113561,2,51.50631176,0,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
1292,True,0,22/01/2019 18:00,52045,start,113561,1,51.50631176,0,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
1293,True,0,22/01/2019 21:04,52045,end,113561,2,51.50631176,0,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
1294,True,0,22/01/2019 23:59,52045,last,113561,2,51.50631176,0,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
1295,True,0,22/01/2019 00:00,53110,first,113550,5,51.52225587,4,Priorstr. / Mï¿½ï¿½ï¿½ï¿,7340,7.464609146,False
1296,True,0,22/01/2019 09:22,53110,start,113550,5,51.52225587,4,Priorstr. / Mï¿½ï¿½ï¿½ï¿,7340,7.464609146,False
1297,True,0,22/01/2019 11:17,53110,end,113550,5,51.52225587,4,Priorstr. / Mï¿½ï¿½ï¿½ï¿,7340,7.464609146,False
1298,True,0,22/01/2019 11:22,53110,start,113550,5,51.52225587,4,Priorstr. / Mï¿½ï¿½ï¿½ï¿,7340,7.464609146,False
1299,True,0,22/01/2019 12:41,53110,end,50389,4,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
1300,True,0,22/01/2019 23:59,53110,last,50389,4,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
1301,True,0,22/01/2019 00:00,52052,first,113559,2,51.50072532,4,Polizeiprï¿½ï¿½ï¿,7350,7.459818721,False
1302,True,0,22/01/2019 08:39,52052,start,113559,1,51.50072532,4,Polizeiprï¿½ï¿½ï¿,7350,7.459818721,False
1303,True,0,22/01/2019 09:08,52052,end,113573,1,51.49269008,4,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
1304,True,0,22/01/2019 15:23,52052,start,113573,5,51.49269008,4,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
1305,True,0,22/01/2019 17:15,52052,end,50400,2,51.49324785,4,Technologiepark,7333,7.406469584,False
1306,True,0,22/01/2019 17:35,52052,start,50400,2,51.49324785,4,Technologiepark,7333,7.406469584,False
1307,True,0,22/01/2019 18:06,52052,end,113570,4,51.50898285,4,Dortmund West/S-Bahnhof,7359,7.44051218,False
1308,True,0,22/01/2019 21:35,52052,last,113570,5,51.50898285,4,Dortmund West/S-Bahnhof,7359,7.44051218,False
1309,True,0,22/01/2019 00:00,10351,first,113550,5,51.52225587,5,Priorstr. / Mï¿½ï¿½ï¿½ï¿,7340,7.464609146,False
1310,True,0,22/01/2019 11:50,10351,start,113550,3,51.52225587,5,Priorstr. / Mï¿½ï¿½ï¿½ï¿,7340,7.464609146,False
1311,True,0,22/01/2019 17:00,10351,end,50371,2,51.51672568,5,RWE Tower,7307,7.461765448,False
1312,True,0,22/01/2019 23:59,10351,last,50371,2,51.51672568,5,RWE Tower,7307,7.461765448,False
1313,True,0,22/01/2019 11:40,52733,first,50370,5,51.51715543,14,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
1314,True,0,22/01/2019 16:20,52733,last,50370,5,51.51715543,14,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
1315,True,0,22/01/2019 00:00,53488,first,50379,3,51.51031077,14,Hiltropwall,7315,7.462237048,False
1316,True,0,22/01/2019 23:59,53488,last,50379,1,51.51031077,14,Hiltropwall,7315,7.462237048,False
1317,True,0,22/01/2019 00:00,52887,first,50385,5,51.50745701,4,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
1318,True,0,22/01/2019 07:35,52887,start,50385,5,51.50745701,4,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
1319,True,0,22/01/2019 07:42,52887,end,113565,1,51.49897212,4,Max-Ophï¿½ï¿½ï¿½ï,7357,7.452989817,False
1320,True,0,22/01/2019 16:50,52887,start,113565,3,51.49897212,4,Max-Ophï¿½ï¿½ï¿½ï,7357,7.452989817,False
1321,True,0,22/01/2019 18:21,52887,end,50372,1,51.51683065,4,Kuckelke,7308,7.469188549,False
1322,True,0,22/01/2019 23:59,52887,last,50372,1,51.51683065,4,Kuckelke,7308,7.469188549,False
1323,True,0,22/01/2019 00:00,52380,first,113544,5,51.52001281,5,Heiligegartenstr.,7338,7.464501858,False
1324,True,0,22/01/2019 23:59,52380,last,113544,4,51.52001281,5,Heiligegartenstr.,7338,7.464501858,False
1325,True,0,22/01/2019 10:19,52568,first,6260044,5,51.49229596,4,TU Dortmund Hï¿½ï¿½ï¿½ï¿½ï¿½ï¿,7368,7.412729859,False
1326,True,0,22/01/2019 23:59,52568,last,6260044,4,51.49229596,4,TU Dortmund Hï¿½ï¿½ï¿½ï¿½ï¿½ï¿,7368,7.412729859,False
1327,True,0,22/01/2019 00:00,53801,first,113567,1,51.50955712,14,Ritterhausstr.,7358,7.446949482,False
1328,True,0,22/01/2019 14:20,53801,start,113567,2,51.50955712,14,Ritterhausstr.,7358,7.446949482,False
1329,True,0,22/01/2019 14:34,53801,end,50371,2,51.51672568,14,RWE Tower,7307,7.461765448,False
1330,True,0,22/01/2019 15:16,53801,start,50371,2,51.51672568,14,RWE Tower,7307,7.461765448,False
1331,True,0,22/01/2019 15:32,53801,end,113559,5,51.50072532,14,Polizeiprï¿½ï¿½ï¿,7350,7.459818721,False
1332,True,0,22/01/2019 23:59,53801,last,113559,4,51.50072532,14,Polizeiprï¿½ï¿½ï¿,7350,7.459818721,False
1333,True,0,22/01/2019 00:00,51188,first,113563,4,51.50231818,4,Kreuzstraï¿½,7353,7.450028658,False
1334,True,0,22/01/2019 06:42,51188,start,113563,4,51.50231818,4,Kreuzstraï¿½,7353,7.450028658,False
1335,True,0,22/01/2019 07:53,51188,end,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
1336,True,0,22/01/2019 09:12,51188,start,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
1337,True,0,22/01/2019 11:34,51188,end,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
1338,True,0,22/01/2019 11:35,51188,start,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
1339,True,0,22/01/2019 12:28,51188,end,113571,2,51.50329323,4,Vinckeplatz,7360,7.455822229,False
1340,True,0,22/01/2019 15:23,51188,start,113571,4,51.50329323,4,Vinckeplatz,7360,7.455822229,False
1341,True,0,22/01/2019 15:34,51188,end,117829,2,51.51078241,4,Heiliger Weg / Kronprinzenstr.,7354,7.474034429,False
1342,True,0,22/01/2019 23:59,51188,last,117829,4,51.51078241,4,Heiliger Weg / Kronprinzenstr.,7354,7.474034429,False
1343,True,0,22/01/2019 00:00,51406,first,50375,2,51.51402865,4,Schwanenwall,7311,7.472570285,False
1344,True,0,22/01/2019 06:25,51406,start,50375,2,51.51402865,4,Schwanenwall,7311,7.472570285,False
1345,True,0,22/01/2019 12:34,51406,end,113559,3,51.50072532,4,Polizeiprï¿½ï¿½ï¿,7350,7.459818721,False
1346,True,0,22/01/2019 13:26,51406,start,113559,3,51.50072532,4,Polizeiprï¿½ï¿½ï¿,7350,7.459818721,False
1347,True,0,22/01/2019 13:33,51406,end,50380,2,51.51097605,4,Stadtgarten,7316,7.464534044,False
1348,True,0,22/01/2019 14:09,51406,start,50380,2,51.51097605,4,Stadtgarten,7316,7.464534044,False
1349,True,0,22/01/2019 14:25,51406,end,113571,3,51.50329323,4,Vinckeplatz,7360,7.455822229,False
1350,True,0,22/01/2019 19:24,51406,start,113571,4,51.50329323,4,Vinckeplatz,7360,7.455822229,False
1351,True,0,22/01/2019 19:34,51406,start,113571,4,51.50329323,4,Vinckeplatz,7360,7.455822229,False
1352,True,0,22/01/2019 23:40,51406,end,50385,2,51.50745701,4,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
1353,True,0,22/01/2019 23:59,51406,last,50385,2,51.50745701,4,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
1354,True,0,22/01/2019 06:22,52557,first,50385,5,51.50745701,4,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
1355,True,0,22/01/2019 07:04,52557,start,50385,5,51.50745701,4,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
1356,True,0,22/01/2019 07:07,52557,end,50385,5,51.50745701,4,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
1357,True,0,22/01/2019 10:25,52557,start,50385,4,51.50745701,4,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
1358,True,0,22/01/2019 21:06,52557,end,113571,4,51.50329323,4,Vinckeplatz,7360,7.455822229,False
1359,True,0,22/01/2019 23:59,52557,last,113571,3,51.50329323,4,Vinckeplatz,7360,7.455822229,False
1360,True,0,22/01/2019 00:00,53513,first,50392,3,51.49884513,14,Karl-Liebknecht-Str.,7328,7.489751365,False
1361,True,0,22/01/2019 23:59,53513,last,50392,2,51.49884513,14,Karl-Liebknecht-Str.,7328,7.489751365,False
1362,True,0,22/01/2019 00:00,50262,first,113555,5,51.49123383,5,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
1363,True,0,22/01/2019 23:59,50262,last,113555,5,51.49123383,5,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
1364,True,0,22/01/2019 00:00,52433,first,50370,5,51.51715543,5,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
1365,True,0,22/01/2019 23:59,52433,last,50370,5,51.51715543,5,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
1366,True,0,22/01/2019 00:00,53359,first,113551,5,51.52395144,14,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
1367,True,0,22/01/2019 23:59,53359,last,113551,5,51.52395144,14,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
1368,True,0,22/01/2019 00:00,53895,first,50384,4,51.51511535,14,Platz von Netanya,7320,7.464033349,False
1369,True,0,22/01/2019 12:59,53895,start,50384,5,51.51511535,14,Platz von Netanya,7320,7.464033349,False
1370,True,0,22/01/2019 13:16,53895,end,50373,3,51.51536443,14,Kampstr. / Freistuhl,7309,7.462082016,False
1371,True,0,22/01/2019 23:59,53895,last,50373,3,51.51536443,14,Kampstr. / Freistuhl,7309,7.462082016,False
1372,True,0,22/01/2019 00:00,53611,first,113544,5,51.52001281,14,Heiligegartenstr.,7338,7.464501858,False
1373,True,0,22/01/2019 23:59,53611,last,113544,4,51.52001281,14,Heiligegartenstr.,7338,7.464501858,False
1374,True,0,22/01/2019 00:00,53651,first,113571,1,51.50329323,14,Vinckeplatz,7360,7.455822229,False
1375,True,0,22/01/2019 05:45,53651,start,113571,1,51.50329323,14,Vinckeplatz,7360,7.455822229,False
1376,True,0,22/01/2019 06:57,53651,end,113570,5,51.50898285,14,Dortmund West/S-Bahnhof,7359,7.44051218,False
1377,True,0,22/01/2019 07:12,53651,start,113570,5,51.50898285,14,Dortmund West/S-Bahnhof,7359,7.44051218,False
1378,True,0,22/01/2019 07:33,53651,end,50400,2,51.49324785,14,Technologiepark,7333,7.406469584,False
1379,True,0,22/01/2019 12:33,53651,start,50400,3,51.49324785,14,Technologiepark,7333,7.406469584,False
1380,True,0,22/01/2019 12:50,53651,end,113563,5,51.50231818,14,Kreuzstraï¿½,7353,7.450028658,False
1381,True,0,22/01/2019 19:56,53651,start,113563,1,51.50231818,14,Kreuzstraï¿½,7353,7.450028658,False
1382,True,0,22/01/2019 20:14,53651,end,50389,4,51.50521322,14,Saarlandstr. / Hohe Str.,7325,7.459899187,False
1383,True,0,22/01/2019 22:41,53651,start,50389,5,51.50521322,14,Saarlandstr. / Hohe Str.,7325,7.459899187,False
1384,True,0,22/01/2019 22:54,53651,end,113563,1,51.50231818,14,Kreuzstraï¿½,7353,7.450028658,False
1385,True,0,22/01/2019 23:11,53651,last,113563,1,51.50231818,14,Kreuzstraï¿½,7353,7.450028658,False
1386,True,0,22/01/2019 17:32,53074,first,50386,4,51.50899431,4,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
1387,True,0,22/01/2019 23:59,53074,last,50386,4,51.50899431,4,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
1388,True,0,22/01/2019 16:56,53103,first,113557,5,51.51623408,4,Gerichtsplatz,7349,7.477397919,False
1389,True,0,22/01/2019 17:00,53103,last,113557,5,51.51623408,4,Gerichtsplatz,7349,7.477397919,False
1390,True,0,22/01/2019 05:36,51250,first,50389,5,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
1391,True,0,22/01/2019 08:50,51250,start,50389,3,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
1392,True,0,22/01/2019 09:37,51250,end,7314581,3,51.4936954,4,FH-Dortmund Emil-Figge-Straï¿½ï¿½,7375,7.420395613,False
1393,True,0,22/01/2019 13:12,51250,start,7314581,4,51.4936954,4,FH-Dortmund Emil-Figge-Straï¿½ï¿½,7375,7.420395613,False
1394,True,0,22/01/2019 13:32,51250,end,113559,3,51.50072532,4,Polizeiprï¿½ï¿½ï¿,7350,7.459818721,False
1395,True,0,22/01/2019 16:31,51250,start,113559,5,51.50072532,4,Polizeiprï¿½ï¿½ï¿,7350,7.459818721,False
1396,True,0,22/01/2019 16:40,51250,end,50376,5,51.51260861,4,Hansastr.,7312,7.463482618,False
1397,True,0,22/01/2019 23:59,51250,last,50376,5,51.51260861,4,Hansastr.,7312,7.463482618,False
1398,True,0,22/01/2019 00:00,50096,first,1073064,5,51.484598,14,Rombergpark,7335,7.470619,False
1399,True,0,22/01/2019 23:59,50096,last,1073064,5,51.484598,14,Rombergpark,7335,7.470619,False
1400,True,0,22/01/2019 00:00,53303,first,50386,2,51.50899431,14,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
1401,True,0,22/01/2019 07:10,53303,start,50386,2,51.50899431,14,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
1402,True,0,22/01/2019 07:30,53303,end,50392,4,51.49884513,14,Karl-Liebknecht-Str.,7328,7.489751365,False
1403,True,0,22/01/2019 13:17,53303,start,50392,5,51.49884513,14,Karl-Liebknecht-Str.,7328,7.489751365,False
1404,True,0,22/01/2019 13:39,53303,end,113553,2,51.51410424,14,Von-der-Tann-Str.,7344,7.496323586,False
1405,True,0,22/01/2019 23:59,53303,last,113553,3,51.51410424,14,Von-der-Tann-Str.,7344,7.496323586,False
1406,True,0,22/01/2019 00:00,50735,first,50389,5,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
1407,True,0,22/01/2019 09:49,50735,start,50389,1,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
1408,True,0,22/01/2019 09:58,50735,end,113567,2,51.50955712,4,Ritterhausstr.,7358,7.446949482,False
1409,True,0,22/01/2019 12:53,50735,start,113567,2,51.50955712,4,Ritterhausstr.,7358,7.446949482,False
1410,True,0,22/01/2019 12:59,50735,end,50383,1,51.51377707,4,Westentor,7319,7.455849051,False
1411,True,0,22/01/2019 13:59,50735,start,50383,1,51.51377707,4,Westentor,7319,7.455849051,False
1412,True,0,22/01/2019 14:05,50735,end,113567,2,51.50955712,4,Ritterhausstr.,7358,7.446949482,False
1413,True,0,22/01/2019 23:59,50735,last,113567,2,51.50955712,4,Ritterhausstr.,7358,7.446949482,False
1414,True,0,22/01/2019 00:00,53945,first,113570,5,51.50898285,14,Dortmund West/S-Bahnhof,7359,7.44051218,False
1415,True,0,22/01/2019 06:39,53945,start,113570,5,51.50898285,14,Dortmund West/S-Bahnhof,7359,7.44051218,False
1416,True,0,22/01/2019 07:29,53945,end,113570,5,51.50898285,14,Dortmund West/S-Bahnhof,7359,7.44051218,False
1417,True,0,22/01/2019 15:05,53945,start,113570,2,51.50898285,14,Dortmund West/S-Bahnhof,7359,7.44051218,False
1418,True,0,22/01/2019 19:23,53945,end,113564,1,51.51756936,14,Jugendhotel ,7356,7.464770079,False
1419,True,0,22/01/2019 23:59,53945,last,113564,1,51.51756936,14,Jugendhotel ,7356,7.464770079,False
1420,True,0,22/01/2019 00:00,52544,first,50376,4,51.51260861,4,Hansastr.,7312,7.463482618,False
1421,True,0,22/01/2019 23:59,52544,last,50376,5,51.51260861,4,Hansastr.,7312,7.463482618,False
1422,True,0,22/01/2019 00:00,53166,first,113556,2,51.50194418,14,Markgrafenstr.,7347,7.472902536,False
1423,True,0,22/01/2019 23:59,53166,last,113556,2,51.50194418,14,Markgrafenstr.,7347,7.472902536,False
1424,True,0,22/01/2019 00:00,53171,first,118419,3,51.50067523,14,Kuithanstr.,7355,7.440834045,False
1425,True,0,22/01/2019 18:44,53171,last,118419,5,51.50067523,14,Kuithanstr.,7355,7.440834045,False
1426,True,0,22/01/2019 11:20,53482,first,113550,5,51.52225587,14,Priorstr. / Mï¿½ï¿½ï¿½ï¿,7340,7.464609146,False
1427,True,0,22/01/2019 21:09,53482,last,113550,4,51.52225587,14,Priorstr. / Mï¿½ï¿½ï¿½ï¿,7340,7.464609146,False
1428,True,0,22/01/2019 00:00,52331,first,50366,3,51.51290908,4,Wittener Str. / Wilhelmplatz,7302,7.423313856,False
1429,True,0,22/01/2019 23:59,52331,last,50366,5,51.51290908,4,Wittener Str. / Wilhelmplatz,7302,7.423313856,False
1430,True,0,22/01/2019 00:00,52028,first,113557,5,51.51623408,4,Gerichtsplatz,7349,7.477397919,False
1431,True,0,22/01/2019 23:59,52028,last,113557,5,51.51623408,4,Gerichtsplatz,7349,7.477397919,False
1432,True,0,22/01/2019 08:57,53722,first,50368,3,51.51933186,14,Cinestar,7304,7.460124493,False
1433,True,0,22/01/2019 17:51,53722,start,50368,4,51.51933186,14,Cinestar,7304,7.460124493,False
1434,True,0,22/01/2019 17:58,53722,end,113550,5,51.52225587,14,Priorstr. / Mï¿½ï¿½ï¿½ï¿,7340,7.464609146,False
1435,True,0,22/01/2019 19:41,53722,start,113550,5,51.52225587,14,Priorstr. / Mï¿½ï¿½ï¿½ï¿,7340,7.464609146,False
1436,True,0,22/01/2019 21:10,53722,end,113550,4,51.52225587,14,Priorstr. / Mï¿½ï¿½ï¿½ï¿,7340,7.464609146,False
1437,True,0,22/01/2019 23:59,53722,last,113550,4,51.52225587,14,Priorstr. / Mï¿½ï¿½ï¿½ï¿,7340,7.464609146,False
1438,True,0,22/01/2019 00:00,52686,first,113555,5,51.49123383,14,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
1439,True,0,22/01/2019 17:05,52686,last,113555,5,51.49123383,14,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
1440,True,0,22/01/2019 00:00,53383,first,113553,2,51.51410424,4,Von-der-Tann-Str.,7344,7.496323586,False
1441,True,0,22/01/2019 10:17,53383,start,113553,1,51.51410424,4,Von-der-Tann-Str.,7344,7.496323586,False
1442,True,0,22/01/2019 10:38,53383,end,50392,5,51.49884513,4,Karl-Liebknecht-Str.,7328,7.489751365,False
1443,True,0,22/01/2019 15:12,53383,start,50392,5,51.49884513,4,Karl-Liebknecht-Str.,7328,7.489751365,False
1444,True,0,22/01/2019 15:22,53383,end,195049,1,51.51283563,4,Am Kaiserbrunnen,7342,7.482258081,False
1445,True,0,22/01/2019 23:59,53383,last,195049,2,51.51283563,4,Am Kaiserbrunnen,7342,7.482258081,False
1446,True,0,22/01/2019 00:00,52572,first,113557,5,51.51623408,14,Gerichtsplatz,7349,7.477397919,False
1447,True,0,22/01/2019 07:18,52572,start,113557,5,51.51623408,14,Gerichtsplatz,7349,7.477397919,False
1448,True,0,22/01/2019 07:20,52572,end,113557,5,51.51623408,14,Gerichtsplatz,7349,7.477397919,False
1449,True,0,22/01/2019 23:59,52572,last,113557,5,51.51623408,14,Gerichtsplatz,7349,7.477397919,False
1450,True,0,22/01/2019 12:12,53020,first,113565,3,51.49897212,4,Max-Ophï¿½ï¿½ï¿½ï,7357,7.452989817,False
1451,True,0,22/01/2019 23:59,53020,last,113565,2,51.49897212,4,Max-Ophï¿½ï¿½ï¿½ï,7357,7.452989817,False
1452,True,0,22/01/2019 00:00,53918,first,50379,3,51.51031077,14,Hiltropwall,7315,7.462237048,False
1453,True,0,22/01/2019 08:24,53918,start,50379,3,51.51031077,14,Hiltropwall,7315,7.462237048,False
1454,True,0,22/01/2019 14:56,53918,end,50386,2,51.50899431,14,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
1455,True,0,22/01/2019 23:59,53918,last,50386,4,51.50899431,14,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
1456,True,0,22/01/2019 00:00,51296,first,113554,1,51.51549633,0,Berliner Str.,7345,7.502830625,False
1457,True,0,22/01/2019 10:18,51296,start,113554,1,51.51549633,0,Berliner Str.,7345,7.502830625,False
1458,True,0,22/01/2019 10:38,51296,end,50392,5,51.49884513,0,Karl-Liebknecht-Str.,7328,7.489751365,False
1459,True,0,22/01/2019 13:23,51296,start,50392,5,51.49884513,0,Karl-Liebknecht-Str.,7328,7.489751365,False
1460,True,0,22/01/2019 13:39,51296,end,113553,2,51.51410424,0,Von-der-Tann-Str.,7344,7.496323586,False
1461,True,0,22/01/2019 23:59,51296,last,113553,3,51.51410424,0,Von-der-Tann-Str.,7344,7.496323586,False
